rebalance_date,ticker,weight,method,fund,family,sector,sentiment_signal
2022-05-31,ABBV,0.1329366044314787,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.0253648311431047
2022-05-31,ABT,0.03753525984274951,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.0253648311431047
2022-05-31,ADBE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,0.616430747935902
2022-05-31,AEP,0.1041824410880556,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,0.38647874032410046
2022-05-31,AMD,0.04511223472378132,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,0.616430747935902
2022-05-31,AMGN,0.05896437971518655,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.0253648311431047
2022-05-31,AMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.57435533873303
2022-05-31,BA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.21253409638487217
2022-05-31,CAT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.21253409638487217
2022-05-31,CCI,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.57435533873303
2022-05-31,CMCSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-1.4113502535452886
2022-05-31,COP,0.0723638652151625,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.6135079091248081
2022-05-31,CVX,0.1662704160479745,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.6135079091248081
2022-05-31,D,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,0.38647874032410046
2022-05-31,DD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.3486211024296941
2022-05-31,DIS,0.0006103602757095357,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-1.1792000739126696
2022-05-31,DOW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.3486211024296941
2022-05-31,DUK,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,0.38647874032410046
2022-05-31,EA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-1.4113502535452886
2022-05-31,GE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.21253409638487217
2022-05-31,GILD,0.005828878801996523,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.0253648311431047
2022-05-31,GS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4895002337581654
2022-05-31,INTC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,0.616430747935902
2022-05-31,KO,0.035746936664866426,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-1.1792000739126696
2022-05-31,MMM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.21253409638487217
2022-05-31,MRK,0.041275389119131235,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.0253648311431047
2022-05-31,MS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4895002337581654
2022-05-31,NEE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,0.38647874032410046
2022-05-31,NEM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.3486211024296941
2022-05-31,NKE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-1.1792000739126696
2022-05-31,NUE,0.01722773711193577,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.3486211024296941
2022-05-31,NVDA,0.018487613176701376,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,0.616430747935902
2022-05-31,O,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.57435533873303
2022-05-31,OXY,0.049700556869184134,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.6135079091248081
2022-05-31,PLD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.57435533873303
2022-05-31,PSA,0.031138879098943917,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.57435533873303
2022-05-31,QCOM,0.00835462052732376,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,0.616430747935902
2022-05-31,SBUX,0.010212920882533094,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-1.1792000739126696
2022-05-31,SHW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.3486211024296941
2022-05-31,SLB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.6135079091248081
2022-05-31,SO,0.10661463868964666,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,0.38647874032410046
2022-05-31,T,0.00461312327702951,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-1.4113502535452886
2022-05-31,TMUS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-1.4113502535452886
2022-05-31,TTWO,0.0009577194308680939,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-1.4113502535452886
2022-05-31,UPS,0.0006421071965779279,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.21253409638487217
2022-05-31,USB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4895002337581654
2022-05-31,V,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4895002337581654
2022-05-31,WFC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4895002337581654
2022-05-31,WMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-1.1792000739126696
2022-05-31,XOM,0.051223317813163485,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.6135079091248081
2022-06-30,ABBV,0.19999999999999996,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.3799475887785164
2022-06-30,ABT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.3799475887785164
2022-06-30,ADBE,0.012593270661801813,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.2181133137711113
2022-06-30,AEP,0.025511534069933724,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.3718946022606907
2022-06-30,AMD,0.017345040298932225,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.2181133137711113
2022-06-30,AMGN,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.3799475887785164
2022-06-30,AMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,-1.3151223584489427
2022-06-30,BA,0.012949390195175693,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.5082356720356181
2022-06-30,CAT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.5082356720356181
2022-06-30,CCI,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,-1.3151223584489427
2022-06-30,CMCSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.885164011776097
2022-06-30,COP,0.023363573334739825,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.1430907665229812
2022-06-30,CVX,0.14399991295317338,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.1430907665229812
2022-06-30,D,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.3718946022606907
2022-06-30,DD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,0.28358508916893177
2022-06-30,DIS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5372000642627279
2022-06-30,DOW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,0.28358508916893177
2022-06-30,DUK,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.3718946022606907
2022-06-30,EA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.885164011776097
2022-06-30,GE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.5082356720356181
2022-06-30,GILD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.3799475887785164
2022-06-30,GS,0.0056581312314644885,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.423591393528704
2022-06-30,INTC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.2181133137711113
2022-06-30,KO,0.10703424407811477,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5372000642627279
2022-06-30,MMM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.5082356720356181
2022-06-30,MRK,0.04382877884526714,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,1.3799475887785164
2022-06-30,MS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.423591393528704
2022-06-30,NEE,0.01586083225518472,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.3718946022606907
2022-06-30,NEM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,0.28358508916893177
2022-06-30,NKE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5372000642627279
2022-06-30,NUE,0.0389833332247874,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,0.28358508916893177
2022-06-30,NVDA,0.004013292777824802,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.2181133137711113
2022-06-30,O,0.037855211932408886,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,-1.3151223584489427
2022-06-30,OXY,0.0627982085021054,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.1430907665229812
2022-06-30,PLD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,-1.3151223584489427
2022-06-30,PSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,-1.3151223584489427
2022-06-30,QCOM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.2181133137711113
2022-06-30,SBUX,0.022488796460290623,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5372000642627279
2022-06-30,SHW,0.006609312726285483,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,0.28358508916893177
2022-06-30,SLB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.1430907665229812
2022-06-30,SO,0.14513371500263694,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.3718946022606907
2022-06-30,T,0.011547213590299076,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.885164011776097
2022-06-30,TMUS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.885164011776097
2022-06-30,TTWO,0.0048146758804299946,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.885164011776097
2022-06-30,UPS,0.013968112380134876,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,0.5082356720356181
2022-06-30,USB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.423591393528704
2022-06-30,V,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.423591393528704
2022-06-30,WFC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.423591393528704
2022-06-30,WMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5372000642627279
2022-06-30,XOM,0.043643419599008686,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.1430907665229812
2022-07-29,ABBV,0.1188992509606641,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.6994505903607104
2022-07-29,ABT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.6994505903607104
2022-07-29,ADBE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,-0.08229461123925746
2022-07-29,AEP,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.315123129082008
2022-07-29,AMD,0.010288162998814623,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,-0.08229461123925746
2022-07-29,AMGN,0.03565335038546126,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.6994505903607104
2022-07-29,AMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.07621769286157234
2022-07-29,BA,0.0009414000533647156,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.9187247701245047
2022-07-29,CAT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.9187247701245047
2022-07-29,CCI,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.07621769286157234
2022-07-29,CMCSA,0.016852723835267085,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,0.6003982099589711
2022-07-29,COP,0.013524181159047514,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.324298196774069
2022-07-29,CVX,0.14759751522079398,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.324298196774069
2022-07-29,D,0.015777404273138004,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.315123129082008
2022-07-29,DD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.0926987412896128
2022-07-29,DIS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5162104802765403
2022-07-29,DOW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.0926987412896128
2022-07-29,DUK,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.315123129082008
2022-07-29,EA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,0.6003982099589711
2022-07-29,GE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.9187247701245047
2022-07-29,GILD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.6994505903607104
2022-07-29,GS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4055592161074166
2022-07-29,INTC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,-0.08229461123925746
2022-07-29,KO,0.06500471270742236,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5162104802765403
2022-07-29,MMM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.9187247701245047
2022-07-29,MRK,0.037179521030528594,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.6994505903607104
2022-07-29,MS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4055592161074166
2022-07-29,NEE,0.029747728276347078,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.315123129082008
2022-07-29,NEM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.0926987412896128
2022-07-29,NKE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5162104802765403
2022-07-29,NUE,0.017599307230584074,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.0926987412896128
2022-07-29,NVDA,0.010050321406590382,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,-0.08229461123925746
2022-07-29,O,0.06731865745679687,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.07621769286157234
2022-07-29,OXY,0.07434594660667992,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.324298196774069
2022-07-29,PLD,0.010429474874135305,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.07621769286157234
2022-07-29,PSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.07621769286157234
2022-07-29,QCOM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,-0.08229461123925746
2022-07-29,SBUX,0.02303150384788458,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5162104802765403
2022-07-29,SHW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.0926987412896128
2022-07-29,SLB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.324298196774069
2022-07-29,SO,0.2,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.315123129082008
2022-07-29,T,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,0.6003982099589711
2022-07-29,TMUS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,0.6003982099589711
2022-07-29,TTWO,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,0.6003982099589711
2022-07-29,UPS,0.02031475493575772,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.9187247701245047
2022-07-29,USB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4055592161074166
2022-07-29,V,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4055592161074166
2022-07-29,WFC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-0.4055592161074166
2022-07-29,WMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.5162104802765403
2022-07-29,XOM,0.0854440827407218,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.324298196774069
2022-08-31,ABBV,0.04983740844869522,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.39177885878506247
2022-08-31,ABT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.39177885878506247
2022-08-31,ADBE,0.0056191103083415295,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.10832690795585
2022-08-31,AEP,0.03294114435341621,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.9015159227628399
2022-08-31,AMD,0.005530279999833124,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.10832690795585
2022-08-31,AMGN,0.11614683888882,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.39177885878506247
2022-08-31,AMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.4797577601464369
2022-08-31,BA,0.015306147836347601,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.013182076307733763
2022-08-31,CAT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.013182076307733763
2022-08-31,CCI,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.4797577601464369
2022-08-31,CMCSA,0.009414061407991671,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.4276105997518114
2022-08-31,COP,0.07285954640392261,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.2574297129055187
2022-08-31,CVX,0.138567613540903,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.2574297129055187
2022-08-31,D,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.9015159227628399
2022-08-31,DD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.380648194714455
2022-08-31,DIS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,0.356074608270031
2022-08-31,DOW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.380648194714455
2022-08-31,DUK,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.9015159227628399
2022-08-31,EA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.4276105997518114
2022-08-31,GE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.013182076307733763
2022-08-31,GILD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.39177885878506247
2022-08-31,GS,0.0003670755629913364,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,0.12958894547394093
2022-08-31,INTC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.10832690795585
2022-08-31,KO,0.08514071183827812,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,0.356074608270031
2022-08-31,MMM,0.011281869487741073,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.013182076307733763
2022-08-31,MRK,0.032899850340549895,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,0.39177885878506247
2022-08-31,MS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,0.12958894547394093
2022-08-31,NEE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.9015159227628399
2022-08-31,NEM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.380648194714455
2022-08-31,NKE,0.014769215932341134,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,0.356074608270031
2022-08-31,NUE,0.012114849076334235,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.380648194714455
2022-08-31,NVDA,0.005326914400845227,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.10832690795585
2022-08-31,O,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.4797577601464369
2022-08-31,OXY,0.08049575445098142,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.2574297129055187
2022-08-31,PLD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.4797577601464369
2022-08-31,PSA,0.010424849059405111,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.4797577601464369
2022-08-31,QCOM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.10832690795585
2022-08-31,SBUX,0.0381731201835066,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,0.356074608270031
2022-08-31,SHW,0.007034500556427792,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-2.380648194714455
2022-08-31,SLB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.2574297129055187
2022-08-31,SO,0.12513029879341062,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,-0.9015159227628399
2022-08-31,T,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.4276105997518114
2022-08-31,TMUS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.4276105997518114
2022-08-31,TTWO,0.0031776255868724503,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.4276105997518114
2022-08-31,UPS,0.02644929746809789,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.013182076307733763
2022-08-31,USB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,0.12958894547394093
2022-08-31,V,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,0.12958894547394093
2022-08-31,WFC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,0.12958894547394093
2022-08-31,WMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,0.356074608270031
2022-08-31,XOM,0.10099191607394609,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,1.2574297129055187
2022-09-30,ABBV,0.12736840489258497,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,-0.51171037591178
2022-09-30,ABT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,-0.51171037591178
2022-09-30,ADBE,0.004066992339302006,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.3050102934791834
2022-09-30,AEP,0.10792321018781727,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.9055049452731978
2022-09-30,AMD,0.006370266112154097,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.3050102934791834
2022-09-30,AMGN,0.06666628768730923,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,-0.51171037591178
2022-09-30,AMT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.6960843344650639
2022-09-30,BA,0.01143706205078583,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.6217215252267115
2022-09-30,CAT,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.6217215252267115
2022-09-30,CCI,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.6960843344650639
2022-09-30,CMCSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.5353476368457925
2022-09-30,COP,0.020012929761513993,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,0.5452669244642147
2022-09-30,CVX,0.10590248618691506,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,0.5452669244642147
2022-09-30,D,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.9055049452731978
2022-09-30,DD,8.252118857137477e-05,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.1003526835276456
2022-09-30,DIS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.43974915318918734
2022-09-30,DOW,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.1003526835276456
2022-09-30,DUK,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.9055049452731978
2022-09-30,EA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.5353476368457925
2022-09-30,GE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.6217215252267115
2022-09-30,GILD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,-0.51171037591178
2022-09-30,GS,0.00118840908214745,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.2429851229805424
2022-09-30,INTC,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.3050102934791834
2022-09-30,KO,0.06555959527242501,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.43974915318918734
2022-09-30,MMM,0.015326028338594968,sentiment_tilt,Equity Sentiment Tilt,Equity,Industrials,-0.6217215252267115
2022-09-30,MRK,0.03433603202751087,sentiment_tilt,Equity Sentiment Tilt,Equity,Healthcare,-0.51171037591178
2022-09-30,MS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Financials,-1.2429851229805424
2022-09-30,NEE,0.016877906832328787,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.9055049452731978
2022-09-30,NEM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.1003526835276456
2022-09-30,NKE,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.43974915318918734
2022-09-30,NUE,0.02516184930104687,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.1003526835276456
2022-09-30,NVDA,0.002377963639879311,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.3050102934791834
2022-09-30,O,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.6960843344650639
2022-09-30,OXY,0.06494056313866675,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,0.5452669244642147
2022-09-30,PLD,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.6960843344650639
2022-09-30,PSA,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,RealEstate,0.6960843344650639
2022-09-30,QCOM,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Tech,1.3050102934791834
2022-09-30,SBUX,0.030020258835638913,sentiment_tilt,Equity Sentiment Tilt,Equity,Consumer,-0.43974915318918734
2022-09-30,SHW,0.012319363543023602,sentiment_tilt,Equity Sentiment Tilt,Equity,Materials,-1.1003526835276456
2022-09-30,SLB,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Energy,0.5452669244642147
2022-09-30,SO,0.2,sentiment_tilt,Equity Sentiment Tilt,Equity,Utilities,1.9055049452731978
2022-09-30,T,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.5353476368457925
2022-09-30,TMUS,0.0,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.5353476368457925
2022-09-30,TTWO,0.010224504560330404,sentiment_tilt,Equity Sentiment Tilt,Equity,Comm,-0.5353476368457925
